x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm,angle_theta_norm,angle_psi_norm,angle_theta_minus_x,angle_psi_minus_x,angle_theta_norm_unwrapped,angle_psi_norm_unwrapped
20275,9.917143878983614,20092.704460303292,20263.90552473796,171.2010644346653,-182.2955396967045,-11.094475262038031,-1.2802524372167376,-0.0779159436237252,-1.2802524372167376,-0.0779159436237252,-0.08316578849650114,1.4718953523211415,-1.2802524372167376,-0.0779159436237252
20294,9.918080554839028,20102.6221958691,20273.823260303765,171.2010644346653,-191.3778041309015,-20.176739696235018,-1.3434074090674233,-0.1416338834163173,-1.3434074090674233,-0.1416338834163173,-2.8822449155139007,-1.3271837746962583,-1.3434074090674233,-0.1416338834163173
20313,9.919016354153754,20112.54042423996,20283.741488674623,171.2010644346653,-200.4595757600437,-29.258511325377185,-1.406500117073705,-0.2052887693118021,-1.406500117073705,-0.2052887693118021,0.6023540697030761,2.1574152105207474,-1.406500117073705,-0.2052887693118021
20331,9.919902093804223,20132.379638099104,20303.58070253377,171.2010644346653,-198.6203619008957,-27.41929746622918,-1.3929784530345055,-0.1922989677506404,-1.3929784530345055,-0.1922989677506404,2.4415679288510796,-2.286556237510836,-1.3929784530345055,-0.1922989677506404
20350,9.92083619087074,20162.140721152475,20333.34178558714,171.2010644346653,-187.85927884752527,-16.658214412858797,-1.3168928632292718,-0.1167740226035991,-1.3168928632292718,-0.1167740226035991,0.6362803678623198,2.1913415086799626,-1.3168928632292718,-0.1167740226035991
20369,9.92176941621414,20201.82593263445,20373.02699706912,171.2010644346653,-167.17406736554767,4.026997069118806,-1.1713429147962744,0.0282160657998669,-1.1713429147962744,0.0282160657998669,2.4719359283011637,-2.2561882380607803,-1.1713429147962744,0.0282160657998669
20388,9.922701771459932,20201.82593263445,20373.02699706912,171.2010644346653,-186.17406736554767,-14.973002930881194,-1.3038627389252275,-0.1048628355584123,-1.3038627389252275,-0.1048628355584123,2.3214918498399233,-2.4066323165220207,-1.3038627389252275,-0.1048628355584123
20406,9.92358425423525,20231.594871595888,20402.795936030558,171.2010644346653,-174.40512840411247,-3.204063969445997,-1.2209006082758715,-0.0224296365883652,-1.2209006082758715,-0.0224296365883652,1.5240601969159469,3.0791213377335898,-1.2209006082758715,-0.0224296365883652
20425,9.924514919728203,20251.44233410431,20422.643398538978,171.2010644346653,-173.55766589568884,-2.3566014610223647,-1.214402823381695,-0.0164894097479452,-1.214402823381695,-0.0164894097479452,2.371522705339579,-2.3566014610223647,-1.214402823381695,-0.0164894097479452
20444,9.925444719888173,20281.21783650994,20452.418900944605,171.2010644346653,-162.78216349006107,8.418900944605411,-1.1384760009332164,0.0588806320924248,-1.1384760009332164,0.0588806320924248,0.5806544966081824,2.135715637425825,-1.1384760009332164,0.0588806320924248
20463,9.926373656322829,20281.21783650994,20452.418900944605,171.2010644346653,-181.78216349006107,-10.581099055394589,-1.2707690115892367,-0.0739683835311309,-1.2707690115892367,-0.0739683835311309,0.4302104181469417,1.9852715589645844,-1.2707690115892367,-0.0739683835311309
