x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm
96427,11.47654152437027,96156.41267413153,96511.1014350742,354.688760942684,-270.5873258684733,84.10143507420435,-0.87138107392745,0.2708345580436457
96516,11.477464076692069,96271.18221576257,96625.87097670525,354.688760942684,-244.817784237428,109.87097670524963,-0.7880310058934017,0.35365787073524074
96605,11.478385778695484,96363.00590565027,96717.69466659294,354.688760942684,-241.99409434973495,112.69466659294267,-0.7785830865028851,0.3625797628827258
96694,11.479306631946551,96408.92174609832,96763.610507041,354.688760942684,-285.07825390168,69.61050704099762,-0.9167783039296766,0.22385924463652865
96783,11.48022663800699,96523.7198162987,96884.14837015356,360.4285538548632,-259.28018370129575,101.1483701535617,-0.8334312600274663,0.32513172577787786
96872,11.481145798434202,96627.04559531895,96987.47414917381,360.4285538548632,-244.9544046810479,115.47414917380956,-0.787020636378818,0.3710100191356371
96962,11.482074428153112,96695.93579297588,97056.36434683074,360.4285538548632,-266.0642070241156,94.36434683074185,-0.8544480666013078,0.30304502288169305
97051,11.482991892511098,96799.27808190031,97159.70663575517,360.4285538548632,-251.7219180996908,108.70663575516664,-0.8080179804693577,0.34894425145656677
97140,11.483908515899735,96856.6955753581,97217.12412921296,360.4285538548632,-283.3044246419013,77.12412921295618,-0.9089799583979759,0.24745214569834312
97230,11.484834584803703,96948.56956060421,97308.99811445907,360.4285538548632,-281.4304393957864,78.99811445907108,-0.9025492836891887,0.25334747645246597
97319,11.485749521464477,97017.48101516959,97377.90956902444,360.4285538548632,-301.5189848304144,58.909569024443044,-0.9665311234584292,0.1888369714552828
97409,11.486673887825848,97109.37140788056,97469.79996173542,360.4285538548632,-299.6285921194358,60.799961735421675,-0.9600275831233277,0.1948066434713974
97499,11.487597400523084,97189.78124505767,97550.20979891253,360.4285538548632,-309.2187549423252,51.20979891253228,-0.9902976454789295,0.16400345217737208
97589,11.488520061131474,97316.15061970535,97676.57917356021,360.4285538548632,-272.84938029464683,87.57917356021062,-0.873418804298035,0.2803499020953063
97679,11.489441871221945,97385.08448545416,97745.51303930902,360.4285538548632,-293.9155145458353,66.51303930902213,-0.9404201127908095,0.21281693831543422
97769,11.490362832361084,97419.55373226522,97779.98228612008,360.4285538548632,-349.4462677347765,10.982286120080971,-1.1175830844993522,0.035123045601534286
97859,11.491282946111157,97545.95330604912,97906.38185990398,360.4285538548632,-313.04669395087694,47.38185990398051,-1.0007111410507186,0.15146480063788198
97949,11.492202214030117,97637.88706331559,97998.31561717045,360.4285538548632,-311.11293668441067,49.315617170446785,-0.9940725169674319,0.15757396721871775
98039,11.493120637671629,97718.3353571048,98084.51011415021,366.17475704540334,-320.66464289519354,45.51011415020912,-1.0241218687675628,0.14534780863436403
98130,11.49404840920054,97798.7903216754,98164.96507872081,366.17475704540334,-331.2096783245943,34.96507872080838,-1.0573094636408138,0.11161783923544114
98220,11.494965139593235,97844.76877681872,98210.94353386412,366.17475704540334,-375.231223181283,-9.056466135880328,-1.1972890322632477,-0.02889740220342598
98310,11.49588103036097,97925.23639284217,98291.41114988757,366.17475704540334,-384.76360715783085,-18.58885011242819,-1.227142901570904,-0.05928620856929061
98401,11.496806245590331,98028.70305405992,98394.87781110533,366.17475704540334,-372.2969459400774,-6.122188894674764,-1.1868332847383567,-0.019516726190993334
98492,11.497730605587686,98155.17320556765,98521.34796261306,366.17475704540334,-336.8267944323452,29.34796261305746,-1.073262990914391,0.0935141819237319
98582,11.498643968144458,98235.66092304768,98601.83568009308,366.17475704540334,-346.33907695232483,19.835680093077826,-1.1030690080754417,0.06317544112351216
98673,11.49956663176724,98316.15531464863,98682.33007169403,366.17475704540334,-356.8446853513742,9.330071694028447,-1.1360045393457807,0.029702008273995658
98764,11.500488444866546,98396.65548275539,98762.8302398008,366.17475704540334,-367.34451724460814,-1.1697601992054842,-1.168891570783733,-0.0037221811474026038
